,medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
128,1BE71F90ED6ED014A8699919C4085A7D,5FA84A9D93C4D7C32F11A0345467F0FB,CMT,1,N,4/04/2013 22:04,4/04/2013 22:08,1,225,1.5,-73.96257,40.758656,-73.948273,40.774761
129,94244A84A5BEACC08C2FC63A6C475713,27ED10BCB64BCACA786B70B9568EF462,CMT,1,N,3/04/2013 19:46,3/04/2013 19:49,1,146,0.5,-73.981209,40.781715,-73.977806,40.776974
130,BF41B610F0C014BDE05F975F6A5C6F5F,4CFE9C7B533C5055082FF7FE61D3EA12,CMT,1,N,4/04/2013 19:00,4/04/2013 19:02,1,123,0.5,-73.993652,40.736298,-73.999931,40.734634
131,2ADA09A9057D3DB9B3970356F4731211,07281E58EA5D53A02B153E4F0F412683,CMT,1,N,3/04/2013 20:41,3/04/2013 20:47,1,343,1.5,-74.006294,40.749897,-74.002609,40.733845
132,F0F0CFE0F353AAB5F87B98BC37C5540D,037BB8A7D2501F9CDCCC70F271A356D6,CMT,1,N,5/04/2013 5:11,5/04/2013 5:21,1,577,3.4,-73.946152,40.773193,-73.988716,40.750103
133,36A57C4B8EE3EA9156F84DF7A1AE2791,20BAC93A45F35B9F1F8D4BB3B4E93A12,CMT,1,N,5/04/2013 1:56,5/04/2013 2:17,1,1250,8.5,-73.967964,40.756161,-73.851524,40.71804
134,89B0128E75413336B2C01F201600D0B0,D0A03D3F96ABF79F0CC1C76E314BB234,CMT,1,N,3/04/2013 20:55,3/04/2013 21:02,1,406,1.5,-73.972588,40.793896,-73.987953,40.779186
135,79C9EB42A15FFD904987465C550E9AC0,849033A4C239B66A4CD1DB06AB848F4B,CMT,1,N,5/04/2013 7:26,5/04/2013 7:31,1,296,1.2,-73.991966,40.750816,-73.977142,40.755318
136,408C147A490770D9239DBAD490C33CE6,EA01201F940BF961ABA336FB892B72B9,CMT,1,N,3/04/2013 16:08,3/04/2013 16:25,1,1043,2.1,-73.9907,40.728237,-73.993095,40.752354
137,BDFD66ABE176B1096CF7DC8B2BFE9F8C,241FB1404D2AD4BEC2BF680B62CF3D48,CMT,1,N,4/04/2013 18:50,4/04/2013 18:56,1,341,1.1,-73.970779,40.764194,-73.960091,40.77634
138,51B267141807D0261EEB1844D2A78087,8E8F8542A697D51B3325871CAD6A5EB8,CMT,1,N,4/04/2013 19:34,4/04/2013 19:40,1,349,0.8,-73.983803,40.738125,-73.984924,40.728947
139,0FE34002F6E240EBAE51520DEF0D2259,4584215C3E9287BEBC2E17B1ACB51CE5,CMT,1,N,4/04/2013 13:14,4/04/2013 13:21,1,386,1.9,-73.999748,40.727135,-73.999748,40.727135
140,626A0357F1CFC2966E90C40275D6027D,3D7081603AE8CDD805192C149D2D0238,CMT,1,N,4/04/2013 19:31,4/04/2013 19:35,1,203,0.7,-73.978386,40.785793,-73.970757,40.795837
141,C2B48FE1ED15833D27B8C44667DDB878,9167C1802996E3C7D4E1777D46930646,CMT,1,N,5/04/2013 8:12,5/04/2013 8:41,1,1727,7,-73.978539,40.764153,-73.926376,40.719444
142,48210B1E10560661B2EAA25E67A8AB43,AEB5E01DCD40A95930D1D2CB2CB3224C,CMT,1,N,3/04/2013 17:56,3/04/2013 18:29,1,1992,11.3,-73.982864,40.762497,-73.865562,40.770897
143,D6785DCFB0360504B84F593CB59FE83B,D2363240A9295EF570FC6069BC4F4C92,CMT,1,N,3/04/2013 18:25,3/04/2013 18:32,1,411,1.3,-73.996475,40.736279,-74.00647,40.721947
144,5BAA424F00F10358D10A8DCBBEDFDC27,91953611F278BD5D2B44C0FF82F45E1C,CMT,1,N,4/04/2013 7:37,4/04/2013 8:03,1,1528,8.7,-73.961769,40.774246,-74.010506,40.721489
145,5FAA5CEC76673C348E6FD42FE1556D68,FC0A9EEEA8774AFC240C87DF6044086F,CMT,1,N,4/04/2013 19:28,4/04/2013 19:47,1,1146,2.3,-73.984344,40.76487,-74.004631,40.747814
146,05B8494B15C1FCADD0E5A2CA89BEEEA3,D31A42D7CD8F2ED4349BB2998ECAB6CA,CMT,1,N,4/04/2013 19:08,4/04/2013 19:12,1,251,0.8,-73.982742,40.774101,-73.978104,40.784786
147,B1E9187878D73A574ADE63C23946C222,D325B18850F1397D61EF1201EBDABF88,CMT,1,N,3/04/2013 19:03,3/04/2013 19:16,1,732,5.3,0,0,0,0
148,225990D7A422A89F2C4763593B6DB790,500213770B8A4A8648E353D1AB65DAE0,CMT,1,N,5/04/2013 9:26,5/04/2013 9:32,1,387,1,-73.972061,40.786633,-73.972839,40.797623
149,58E945D2F85A6EA487B31A43C1692AA7,2BDFF4964511EFDFADD433F9BB9A84B4,CMT,1,N,3/04/2013 20:47,3/04/2013 21:05,2,1089,3.4,-73.991966,40.743973,-74.007622,40.705929
150,09225045287CB65437B68FC8E71B5621,4F184164DC531A7B726875C08362CBE7,CMT,1,N,3/04/2013 21:15,3/04/2013 21:18,1,185,0.6,-73.98362,40.743889,-73.977066,40.751472
151,2D1FD2323BE2C8C086FFE5661888892D,06C11DFE127C0F0ACDE38B2850D5F9B7,CMT,1,N,4/04/2013 12:26,4/04/2013 12:34,1,480,0.6,-73.956299,40.771538,-73.954453,40.765533
152,84FB78AF5AB1817B58F7DF51D573010D,7E6EDD59C8C8B4C534EB1EC89C6A71F1,VTS,1,,12/04/2013 23:37,12/04/2013 23:44,1,420,0.78,-73.983307,40.758438,-73.996407,40.763626
153,F90C9797B453A5584EB5F902C7EBC984,2FFE7090A8B67AC895EFCD8EEAAC174D,VTS,1,,12/04/2013 23:28,12/04/2013 23:44,5,960,4.27,-73.984428,40.728943,-73.981056,40.773331
154,02E517E0C958416296416C6F4CDABB33,AB854017B66F8869DDD49985CAAF7300,VTS,1,,12/04/2013 23:34,12/04/2013 23:44,1,600,4.41,-73.987312,40.722427,-73.954193,40.766289
155,1885BADD73092C2F21F220A2F06105CA,664492BCD00F59E6E7CEF4180B19D9A4,VTS,1,,12/04/2013 23:33,12/04/2013 23:45,1,720,2.6,-74.003166,40.733006,-73.994926,40.76033
156,49B8CFC71F0ED39C7B3F68F603DB9D05,5735FE2E3DC1CE2FC5DDA20579E1FD18,VTS,1,,12/04/2013 23:29,12/04/2013 23:43,1,840,4.27,-73.980553,40.75425,-73.916,40.755947
157,E787F1A56FE4D512C65454A82CAB9CB9,3A98EA2BADD394269DA20E2DDD9B2714,VTS,1,,12/04/2013 23:32,12/04/2013 23:45,1,780,3.89,-73.959854,40.813927,-73.955193,40.773136
158,7E1F23B2F2E4935FD2FA222EAE4C9D74,76DC2668648AB0BF99E40AE45C839286,VTS,1,,12/04/2013 23:36,12/04/2013 23:46,1,600,2.1,-73.98333,40.767796,-73.954727,40.769501
159,72F95914C2F6FBFEAAB9FBFFE70CFE17,3811C594E8B9313809CF627686D6172A,VTS,1,,12/04/2013 23:30,12/04/2013 23:44,4,840,7.24,-73.961823,40.770607,-73.941101,40.851307
160,95C47DD1CF2CCFD93C8F4D9FF9F1B3CD,E4D112609206E5D851EF32971AF04484,VTS,1,,12/04/2013 23:19,12/04/2013 23:50,1,1860,10.09,-73.989204,40.734287,-74.008804,40.625946
161,0A7E2DB544D098553DDEF21DE361DD95,4A7DDAAA712E1620D33F321A132ED66D,VTS,1,,12/04/2013 23:28,12/04/2013 23:46,5,1080,4.64,-74.002365,40.739609,-73.949272,40.773235
162,97BED53B0B5424E1FC28D6499D3387FC,EABBBB74C6DF2AFB406BCF12CF956B74,VTS,1,,12/04/2013 23:33,12/04/2013 23:43,3,600,1.57,-73.990074,40.737049,-74.002991,40.723267
163,588B9D6CE34BDF9E4E2536263E528B47,9513EDFBB4052C6E947A11380B8D83E3,VTS,1,,12/04/2013 23:09,12/04/2013 23:46,6,2220,13.08,-73.782188,40.64463,-73.98214,40.681881
164,492346E04D1D528DBEAEBE7DE823F54E,5DA3816C610B65E448240720D730F2D5,VTS,1,,12/04/2013 23:31,12/04/2013 23:47,2,960,3.91,-73.958527,40.775364,-73.982506,40.729618
165,B25FBA41AF651FC5B482FF236119E2F7,772579235AA7686FAC4FA8C8BEA658D4,VTS,1,,12/04/2013 23:25,12/04/2013 23:42,1,1020,2.36,-73.979294,40.74052,-74.004105,40.723038
166,4B3FEE6BF0F51D5A60876553B8BA7D00,14FD25A12EC92832E7164AD126D41B8F,VTS,1,,12/04/2013 23:25,12/04/2013 23:46,6,1260,6.81,-74.001251,40.7313,-73.943153,40.810192
167,480F3205E1EFD02F8AF6F113B3805F43,B2005112954C1C893FBFDBF07EED8EC0,VTS,1,,12/04/2013 23:34,12/04/2013 23:47,6,780,3.45,-73.959312,40.711102,-73.96814,40.704136
168,388075075ACA08A51CC18810C6E7432D,09E9FA026609A62807D08F6143610C77,VTS,1,,12/04/2013 23:27,12/04/2013 23:46,1,1140,4.57,-74.005867,40.736439,-73.960564,40.778656
169,8EE0228CDE558F17DB404DD891263059,0E6230DA29F2D54A753D922D017D8C9F,VTS,1,,12/04/2013 23:41,12/04/2013 23:48,2,420,1.23,-73.978348,40.741585,-73.989601,40.726017
170,15A9E27664231F9246FE73130F06334B,225608983DC66ADB163C3A64B6B42F91,VTS,1,,12/04/2013 23:30,12/04/2013 23:42,3,720,1.62,-73.987015,40.719761,-73.988876,40.736702
171,5C96FE79A28D617F9933C387A65A3061,BDDFA029563EC82E16C335A5B3B1C57F,VTS,1,,12/04/2013 23:34,12/04/2013 23:45,1,660,1.83,-73.981133,40.744442,-73.993721,40.721329
172,5D813194D05170E70DAAFAF07BB24FD9,FDAE3E515EB1419900CF1D5E83073FB2,VTS,1,,12/04/2013 23:17,12/04/2013 23:44,1,1620,3.99,-73.976311,40.762341,-73.986839,40.721279
173,9338F1F10B082879EE4BFA111A29673F,80BD2F36709C5DBE4606CCABAD8B2D4E,VTS,1,,12/04/2013 23:25,12/04/2013 23:42,1,1020,2.9,-74.002365,40.740002,-73.981651,40.775085
174,99BE28B5B8AAF54AA97933E669D102B7,2D95D8B9EC681113B22AB58732EBEA16,VTS,1,,12/04/2013 23:08,12/04/2013 23:44,1,2160,13.8,-73.785942,40.645557,-73.987831,40.669964
175,4197B89CFD672627E6FD0760515462F2,F02FB71C2CBE58D852E2C02AAA8F35EB,VTS,1,,12/04/2013 23:35,12/04/2013 23:49,1,840,3.13,-73.999069,40.73484,-73.988525,40.768898
176,D45DCD8D59D2C02E5630FAC6BF9B9F96,0F385974CD8CEDF616AA555429E1F0F9,VTS,1,,12/04/2013 23:31,12/04/2013 23:43,6,720,2.74,-73.989693,40.735474,-74.006813,40.707962
177,F57801BD0CC97A7C1E8EFFF26AC18213,5369D1947FB730D84678DCB85C0A3CED,VTS,1,,12/04/2013 23:38,12/04/2013 23:45,1,420,1.18,-73.988419,40.720154,-73.980431,40.734367
178,AFE81C8DACF7151CBB3B2F4838883A8E,AF876139D0E7D99BE4F90FD49921559F,VTS,1,,12/04/2013 23:39,12/04/2013 23:46,1,420,1.31,-74.001694,40.746643,-74.001015,40.732571
179,C22D5DD228F47B709BED0F5B996C7E5B,8A07766EBE8CE71315E433D4613AC217,VTS,1,,12/04/2013 23:37,12/04/2013 23:45,1,480,2.28,-73.973198,40.763805,-73.98204,40.738186
180,26AB00A95EF60968E27B94C6172B289F,33F42987A68B58B3F9758D55DC783B3D,VTS,1,,12/04/2013 23:42,12/04/2013 23:44,1,120,0.99,-73.99379,40.767094,-73.984802,40.779137
181,58D6C020275352AAB23FE13BCAB2D674,CD3FE59BA9A9E602936B81B4527CADD9,VTS,1,,12/04/2013 23:35,12/04/2013 23:44,1,540,2.53,-73.993919,40.741081,-73.979019,40.76141
182,B44B68A94F796D29C5063B226298A004,4BF9D113DC767EA4977F1126896B1F61,VTS,1,,12/04/2013 23:34,12/04/2013 23:41,1,420,1.09,-73.996872,40.742313,-74.004494,40.748093
183,0E2EF8AC28760F9B39CCB8C23CE45EDD,CD4552C5E94D26AAB8D275B49A8EDC73,VTS,1,,12/04/2013 23:16,12/04/2013 23:44,2,1680,5.07,-73.994797,40.75032,-73.950813,40.800751
184,8DD228B9D2496410952EA9BA9B666641,92C386DE476B69E5F0B880CFA9BC57E9,VTS,1,,12/04/2013 23:30,12/04/2013 23:46,1,960,2.4,-73.987267,40.764435,-73.992409,40.742828
185,6D49B29F6D1718B6BEC71F1B9EDD7FF9,E1F20039FC1216219AA96A512FA00BC3,VTS,1,,12/04/2013 23:37,12/04/2013 23:48,1,660,2.96,-73.949913,40.787148,-73.983826,40.766914
186,6AB44B2C7A5AE65A23BEC4111F1FE731,D8AE9B9E1BD542C2D5807FA63FDD873D,VTS,1,,12/04/2013 23:24,12/04/2013 23:46,1,1320,7.61,-74.009399,40.706223,-73.976799,40.790047
187,095634913A7AF53EF36D96132EB841D1,5122F964BE8ECA925F73B6DBD3E16693,VTS,1,,12/04/2013 23:24,12/04/2013 23:40,3,960,0.27,-73.972786,40.755314,-73.993752,40.721279
188,DE779411F698608E8125B261CF139248,01F8E142821E5E0D6339817519F2E77E,VTS,1,,12/04/2013 23:41,12/04/2013 23:51,6,600,1.65,-74.001244,40.72776,-74.007523,40.710686
189,6DADE23F669F45429D2732BD31AF650F,5E7A260268FFE8E1D95D80B7AD8360E0,VTS,1,,12/04/2013 23:36,12/04/2013 23:45,5,540,1.32,-73.981979,40.768669,-73.976822,40.778973
190,4391B0859D46FE47CF029FBA76382850,3D78D62921DAAF4B2C611B6E07642DA9,VTS,1,,12/04/2013 23:42,12/04/2013 23:48,1,360,1.55,-73.986427,40.75053,-73.969231,40.760818
191,2AD469091BAD5E1B0C3E0C7974547410,AB69D795CCB17D38D94DC6E1569E9845,VTS,1,,12/04/2013 23:21,12/04/2013 23:46,1,1500,5.22,-73.995445,40.73914,-73.972717,40.795757
192,E30DE1D506529813D16B795D4587F7F6,7B48528F3BF0BAEE008F5E3D51B87004,VTS,1,,12/04/2013 23:36,12/04/2013 23:48,3,720,1.88,-73.982925,40.73925,-74.003738,40.737019
193,DC4867C1F2D5D29864418704C0012D64,BB0F6E969E4482BA1B099C2E392F1222,VTS,1,,12/04/2013 23:38,12/04/2013 23:48,6,600,2.42,-73.965332,40.771358,-73.991348,40.750782
194,4EAB620C337CFD4F85F22353C4B2FE34,1CD6343FD08ABBACF805B95920C9315F,VTS,1,,12/04/2013 22:02,12/04/2013 22:16,1,840,6.91,-73.977745,40.7663,-74.00988,40.705746
195,BF46B95E44ED3BE1BB9B3A6C5AE58A6B,91B0FAD4828CA4EBCB7AAE26926A7C22,VTS,1,,12/04/2013 22:03,12/04/2013 22:15,5,720,1.46,-73.986977,40.748268,-73.974991,40.734402
196,CB5E71CA4B0F87C82F067B0DB065E590,D37E197CDCB0F43055BEC92DCF97AB67,VTS,1,,12/04/2013 22:06,12/04/2013 22:16,6,600,1.83,-73.989738,40.743408,-73.986092,40.762299
197,CBAF6DCCDD99E555E69F7C634767DF81,9D5F71098E0FFB10FBB7F399A31B1F0D,VTS,1,,12/04/2013 22:17,12/04/2013 22:19,2,120,0.6,-73.960358,40.775715,-73.957062,40.782516
198,60B2534B3E4D3F72BA1DACF4BCD4E4F5,3F5F41271FFFE9B3690BD3019CBF62EF,VTS,1,,13/04/2013 1:06,13/04/2013 1:17,1,660,2.41,-73.998108,40.723068,-74.003578,40.740234
199,E5C4E648BEFADFF31B1A037E40E4AC44,194485C75EB1B936C8519449728BF0C3,VTS,1,,13/04/2013 1:17,13/04/2013 1:23,1,360,0.71,-73.987663,40.719849,-73.98838,40.723576
200,E7E8673F491A2CBE3330014FB7B732C1,FB802A113235E7A84848250B04754EDB,VTS,1,,13/04/2013 1:09,13/04/2013 1:24,6,900,4.33,-73.990883,40.717056,-73.943542,40.681019
201,E6101A0F85312C49A5B5950E61D284DC,CD5E661BEED9639224B270D91BD7B309,VTS,1,,13/04/2013 1:15,13/04/2013 1:23,1,480,1.61,-74.005287,40.740639,-73.990685,40.728653
202,C2E2C24C7DA4DC370CFEB8EDBDCCE731,26D7B93865D3B600F36A121597EAF747,VTS,1,,13/04/2013 1:12,13/04/2013 1:25,4,780,3.76,-74.005417,40.741928,-73.963974,40.758606
203,166C43759FE62D1DFB9C5A71DCB7A228,EA8A600FFB76D5930A3AFA6AB812F938,VTS,1,,13/04/2013 1:01,13/04/2013 1:20,1,1140,3.41,-73.981659,40.768532,-73.952477,40.773006
204,463B2726E7C59B98160733B6C668CE28,83A1D2EF85BAA2EE6F7A2DC29E4D6C88,VTS,1,,13/04/2013 1:03,13/04/2013 1:18,3,900,4.78,-73.988251,40.723583,-73.944069,40.792439
205,EAB4496C73EED0F25FF2AD0FA13326F4,F21EE15B8F1B50C7B0C56E2E4A0261E3,VTS,1,,13/04/2013 1:01,13/04/2013 1:21,1,1200,4.73,-73.993462,40.721802,-73.95504,40.777405
206,93F49336DC26CFB1C8A05B827CFCD0A4,A1BD71A83D64F7F58E334A8A18A2B0BC,VTS,1,,13/04/2013 1:01,13/04/2013 1:24,1,1380,8.87,-73.949669,40.779526,-73.989319,40.691109
207,D41CC653E39852FD6C92B6CD8C6ABC3B,23400331F03AB441F7C93D89E7659F9A,VTS,1,,13/04/2013 1:14,13/04/2013 1:23,1,540,2.55,-73.98848,40.764,-73.957809,40.773415
208,0410B9E3F2FE32099F07EE765D8ABC10,652ED4EF9CEDCBDE1E1DDFC5632B3A96,VTS,1,,13/04/2013 1:16,13/04/2013 1:22,1,360,1.89,-73.98819,40.764206,-74.005074,40.74424
209,313331ED5239D808BCA7444CA77FC69F,0D3FDAE1A388A2809C40B6059B75686A,VTS,1,,13/04/2013 1:19,13/04/2013 1:27,1,480,1.03,-73.977997,40.725216,-73.988129,40.717499
210,05296CB5EF8FD032301A53748CA26243,559D1EC9C84BD828FF06A7A8E0CF0013,VTS,1,,13/04/2013 1:19,13/04/2013 1:25,1,360,1.58,-73.992355,40.68396,-73.986,40.670727
211,8DB27C18E9D39D46320B31344356986C,8A35D4FD19080B79EE1735A190F9230C,VTS,1,,13/04/2013 1:21,13/04/2013 1:26,1,300,1.36,-73.937798,40.803825,-73.947578,40.787746
212,1A55B63A031F9216D2E7AFCFF3790F76,769039CD7F9D06E01875F3EEDF3A6CC2,VTS,1,,13/04/2013 1:14,13/04/2013 1:20,2,360,1.73,-74.002853,40.734165,-74.013893,40.717556
213,CF55BD128ECDE7BC97DCC234505FA5CF,93BDCF539A99FAA5F64EEFBC415C0D3C,VTS,1,,13/04/2013 0:57,13/04/2013 1:23,2,1560,6.2,-73.990166,40.718391,-73.921844,40.683475
214,B65ECEC404246E0A0370540B5FE24AAB,73DFC19460DC633076CAE26C0FBE9EEB,VTS,1,,13/04/2013 1:20,13/04/2013 1:24,1,240,0.67,-73.988205,40.757298,-73.996376,40.755836
215,69C726FC0193D1C309645C295E005DF0,AA5137B7CA47F4D72E00128954FD4C15,VTS,1,,13/04/2013 1:21,13/04/2013 1:25,1,240,1.03,-73.985558,40.738636,-73.989143,40.747875
216,F0E6EE682125D1D22BE68ECFE378F432,44ABC1B7A9C75367508F84864F3AA9F9,VTS,1,,13/04/2013 1:14,13/04/2013 1:20,5,360,0.77,-73.982445,40.751194,-73.972076,40.744808
217,A3537ECF177EAA80E8C65BA53F4E7F2B,C6611228D4CB875E85828C8F0537D5D7,VTS,1,,13/04/2013 1:04,13/04/2013 1:24,1,1200,4.73,-73.961952,40.713326,-73.89045,40.718903
218,95525D2FA3CBBB7A09E0D97C7AFBD641,B1D0588EE294DCF780E6998ABD565BA6,VTS,1,,13/04/2013 1:15,13/04/2013 1:28,1,780,4.22,-73.982872,40.751083,-73.954651,40.800236
219,FB132F8415ADC48146FFB35E2EC2A3C4,28B3DC931EEC8E22D221F596D07284CF,VTS,1,,12/04/2013 18:32,12/04/2013 18:40,1,480,0.94,-74.001106,40.736507,-74.001823,40.726269
220,A7451B1FCC3869942789495ADAAB75D8,C2E51D70A515F24EF07EBF4EE276498B,VTS,1,,12/04/2013 18:24,12/04/2013 18:34,1,600,1.78,-73.960739,40.796982,-73.938828,40.804977
221,E097412FE23295A691BEEE56F28FB9E2,D5AA0CEA2DB7D2F3C8C2A49FA629769A,VTS,1,,12/04/2013 18:32,12/04/2013 18:38,1,360,0.62,-73.972595,40.756001,-73.974953,40.749596
222,AB89F24DEC0C91478A174DC376CC6786,135C5A7DAC8B44D6EA6EEFED8857792F,VTS,1,,12/04/2013 18:09,12/04/2013 18:37,5,1680,4.29,-73.980675,40.784988,-73.981773,40.739128
223,477E45FF96170082283C8496F190E065,D6D4ACEE53C67E4D38B6147548C94473,VTS,1,,12/04/2013 18:33,12/04/2013 18:40,2,420,1.32,-74.009377,40.713257,-74.004601,40.721275
224,1171D0D41E8C5F11AFAEF93FE4ADDB52,B5347AE407DA9C4FDCA71C08CF7862B0,VTS,1,,12/04/2013 18:29,12/04/2013 18:39,1,600,2.01,-73.977859,40.778831,-73.969002,40.80098
225,434641E8B8D4CE637FD42A3B856A1849,F057BB2EFE522A7E29FF7A569FC64686,VTS,1,,12/04/2013 18:12,12/04/2013 18:36,2,1440,4.35,-73.98539,40.727608,-73.952759,40.780602
226,86CA81D6929ED51267197CF295728A41,81165E59642D4D8F40839720DC813678,VTS,1,,12/04/2013 18:17,12/04/2013 18:37,1,1200,3.52,-73.970741,40.783447,-73.975182,40.745602
227,0FCAD8D2B0D6CAFB4CA81DD5137BE34E,3CF72F375115974D06438CA028D409EC,VTS,1,,12/04/2013 18:32,12/04/2013 18:37,1,300,0.88,-73.998535,40.750305,-74.003738,40.758373
228,5087BB78CF858C53F8E5BB2C75B59369,87F1D0766EF99877BCBDE655ABD718CB,VTS,1,,12/04/2013 17:58,12/04/2013 18:39,5,2460,3.6,-73.996872,40.737251,-73.987755,40.758999
229,CD2319307E217878AA554374F4222157,043C19CDC692FF61D60BD7971B339161,VTS,1,,12/04/2013 18:18,12/04/2013 18:38,1,1200,3.16,-73.992683,40.748783,-74.007553,40.732208
230,1885BADD73092C2F21F220A2F06105CA,664492BCD00F59E6E7CEF4180B19D9A4,VTS,1,,12/04/2013 18:30,12/04/2013 18:39,1,540,1.87,-73.972916,40.785545,-73.963753,40.805424
231,C901A9DE8D66C4F05813EB48C50F0686,B648295EB7E115D5CCBFD303CBC5D9E2,VTS,1,,12/04/2013 18:28,12/04/2013 18:43,3,900,2.4,-73.986191,40.758484,-73.990921,40.73822
232,8752B1F0BF29F2B5C07A3DE2A7CB960A,09991ABB35B68DB23DDA4781EC3E0FBF,VTS,1,,12/04/2013 18:29,12/04/2013 18:39,1,600,1.56,-73.987549,40.769573,-73.961739,40.765224
233,7BC39E3B2D55528A72DC0A8ACC2F2E19,112C4A7D0B1AFDFAF8DBB5AF76769453,VTS,1,,12/04/2013 18:14,12/04/2013 18:40,1,1560,2.39,-73.985222,40.761963,-73.990578,40.734669
234,6AA35559EB2BAD1145C4813C932B94FD,5756C3AA9BD2E3E9C459334BF039ADF7,VTS,1,,12/04/2013 18:15,12/04/2013 18:37,5,1320,1.35,-73.977859,40.74221,-73.992409,40.752686
235,B25FD88FF299C626399EF0BB8ED20CFD,378CB786FE0A9DE304EEE9529DC148A5,VTS,1,,12/04/2013 18:28,12/04/2013 18:42,1,840,3.27,-73.959175,40.783234,-73.958908,40.815014
236,69F42CD1BA72F0F090E85F299C7B6301,93E9CA692A179A4F88F4906313748B9A,VTS,1,,12/04/2013 18:29,12/04/2013 18:40,1,660,2.4,-74.005264,40.721371,-74.003578,40.750717
237,71700D09774B1D25D75BB942E8DCE387,EAA25E46DA0B96FE9BE9A5BC8914C09F,VTS,1,,12/04/2013 18:28,12/04/2013 18:41,1,780,1.39,-73.983391,40.747261,-73.983604,40.759617
238,385B40B09DF15C8D150AF46E1B4A3AB4,1B1B09F687E9419E47E5EF4518C53E75,VTS,1,,12/04/2013 18:35,12/04/2013 18:38,1,180,0.93,-73.954109,40.77042,-73.947655,40.779293
239,878C0F5D806D720CBFB0EA42FD7FC172,1DF12E1796FCA5041F6F0F17F6A8D045,VTS,2,,12/04/2013 17:41,12/04/2013 18:36,1,3300,19.58,-73.776695,40.645332,-74.000305,40.719997
240,0903AA45A0EC961B944D9AA21436F216,C0DB4CC1517B0BE17DF035ED01AAFF44,VTS,1,,12/04/2013 18:36,12/04/2013 18:40,1,240,1.48,-73.977783,40.783829,-73.964333,40.802227
241,A0DEAEC3D5592AE94B876356F12F8158,6A35995FBD5399AB131B89623C344782,VTS,1,,12/04/2013 18:30,12/04/2013 18:38,6,480,2.53,-73.954544,40.764236,-73.978081,40.736759
242,659E458DAB4994068BDE5379AA02B621,267A2FD3D357C630EF090474F4F5FCEA,VTS,1,,12/04/2013 18:24,12/04/2013 18:39,6,900,2.93,-74.017273,40.711346,-74.000488,40.742546
243,F7DC376A6184BCCED7A3D576799D295E,FCFA5570CF5F2725A3540140E8BA28CE,VTS,1,,12/04/2013 18:32,12/04/2013 18:38,2,360,0.53,-73.971603,40.764759,-73.977089,40.758888
244,307EAF9CA51FE5B085ACE93065C7E760,962F87188AF5C742D6AC09CA39BD8BC4,VTS,1,,12/04/2013 18:22,12/04/2013 18:39,6,1020,2.9,-73.978935,40.782364,-73.96933,40.757095
245,957D6ADEE74CFD30D36288B3FC1C113F,50E649314658D9FDB8FA653687EB2946,VTS,1,,12/04/2013 18:30,12/04/2013 18:39,5,540,1.29,-73.962791,40.778236,-73.945808,40.777695
246,FCA03DFDEACC34617F65E2B0D30A1ADB,BAEC454646DD96862C1B080EA8127955,VTS,1,,12/04/2013 18:07,12/04/2013 18:41,1,2040,12.53,-73.866058,40.771278,-74.002167,40.709015
247,01F9F5C3B207C3D054D129D9039584B2,581FACE2DBBBE491F01A267D3B5D0079,VTS,1,,12/04/2013 18:38,12/04/2013 18:45,5,420,1.59,-73.978195,40.762993,-73.962425,40.774761
248,4B66E548D053327919A18484F887EDF9,FE6C1946E8111DADDFA3BF83CE139E08,VTS,1,,12/04/2013 18:37,12/04/2013 18:46,1,540,2.22,-73.985909,40.757904,-74.009605,40.724823
249,18E80DA8D623052A209A6BE398B812F4,0C7FDA9559EBE1AA6C4883215EA2AC7C,VTS,1,,12/04/2013 18:28,12/04/2013 18:41,1,780,2.57,-74.005898,40.736229,-73.984207,40.725182
250,16586DE4A6979201C5E529E782219D53,B9623D9288288F275FBFE4D03ADDD676,VTS,1,,12/04/2013 18:32,12/04/2013 18:45,1,780,1.77,-73.982414,40.731537,-74.003387,40.730068
251,559C4BBB463335332BE49A058D8F8E07,601FF1B1153BBEE8FE8A595B96DCD203,VTS,1,,12/04/2013 18:32,12/04/2013 18:42,6,600,1.62,-73.970459,40.7644,-73.951424,40.771801
252,92D01E396D7AC7BD09183A7ED793E274,A8628AC4F3B269971D5896934D03212B,VTS,1,,12/04/2013 18:42,12/04/2013 18:44,1,120,0.33,-73.992661,40.730667,-73.989861,40.732723
253,075E4BFE6607421289B566A32BC135E5,39DC5F9EE81B8243D315C8C729844456,VTS,1,,12/04/2013 18:25,12/04/2013 18:44,1,1140,6.73,-73.951019,40.782612,-73.998642,40.722923
254,E0600C169DAB1E5E301DFF249E5C6ACA,D5E2ACFD0B693A70DCA0C89A8BA88A59,VTS,1,,12/04/2013 18:27,12/04/2013 18:40,1,780,1.27,-73.986038,40.767357,-73.994682,40.752663
255,8B34DFA5A85FB4FBCD2EE2C785FFBBA3,D3D5B203AEC54961BF2667863249ABC9,VTS,1,,12/04/2013 18:35,12/04/2013 18:44,1,540,1.26,-73.993668,40.747391,-73.978195,40.751389
256,0E5C91D3EEB96AB7E08EA3955EAC1CCC,098B15894DA50EA0D93C1BD9F46E2261,VTS,1,,12/04/2013 18:33,12/04/2013 18:40,1,420,1.12,-73.988998,40.73653,-73.983795,40.727032
